,favorite_count,full_text,quote_count,reply_count,retweet_count
1838,0,@Adrianussatrio Shell nomer 1 Dari oli sampe bensin mulus,0,0,0
1839,3,Non-Jakartans pas baca updatean Jakartans (dan sekitaenya) mau boikot pertamina dan pindah isi bensin di shell vivo bp https://t.co/5L9CbKDBgk,0,1,0
1840,0,Sumpah pertamina gara2 jadi alat sampe segininya???.. Atau ini hanya permainan oknum aja.. Gw udh lama gak isi pertamax di motor udh beralih ke shell vivo atau pom bensin yg kaya logo matahari,0,0,0
1841,13,@Adrianussatrio Shell ngumpulin point bisa tuker bensin lagi kaca mobil dilap free ada buat ganti oli juga nganter paket ke luar ada DHL,0,0,0
1842,0,@deniqodir @The_RedsIndo keliatan ni orang pake motor pasti ga punya mobil karena sepenglihatan gue jarang ada mobil2 isi bensin di vivo shell bp kecuali orang berduit sama motor! gue mampu nya pertamina gimana? sok petantang petenteng,0,0,0
1843,0,@Adrianussatrio Baru pernah nyoba shell sih dan ok bensin juga awet,0,0,0
1844,0,@Jateng_Twit @PemprovJatengID @ESDMJateng @jateng Jateng apa memang steril ya thd pendirian Pompa Bensin Swasta? Spt Shell BP Vivo? Berasa aneh saja. Kami ingin kompetisi pelayanan publik utk bahan bakar. Bukan monopoli @pertamina @KemenBUMN Adakah sedikit penjelasan?,0,0,0
1845,0,Udah lama gw gak beli pertamax.. Mulai beralih ke shell atau vivo atau pom bensin baru yang kaya lambang matahari.. Tiba2 ada berita pertamax di oplos.. Gila gak sih,0,0,0
1846,0,@Adrianussatrio akuu tim vivo dan shell. dulu seringnya pake BP pas diganti ke vivo dan shell kok bensin jd lebih hemat yaa. aku pake yg ron 92. perhitungan km/L di mobil jg lebih tinggi,0,0,0
1847,775,Disini cuma ada Shell beli nemu pom bensin lain ya https://t.co/xHOMZ2ry7w,2,13,27
1848,0,@Adrianussatrio sumpil kadang gw kek pen coba beli bensin shell cuma temen gw pernah kesana dan planga plongo bingung mau isi yg mana. klo g salah akhirnya dia pilih yg paling murah dan itu imagine klo gw juga beli bensin itu ,0,0,0
1849,1,Alhamdulillah 5 kali isi bensin terakhir full tank selalu di shell. Itu terjadi setelah nyoba isi shell setengah tangki tapi serasa ngisi full alias hemat banget coiii,0,1,0
1850,0,Sakit hati niat hati ga mau ganggu subsidi buat org yg membutuhkan. Beat gw diisi Pertamax dr awal punya 2018 tp ternyata ketipu. BUMN setan Gerakan gw sbg rakyat jelata : Hindari produk2 BUMN sebisa mungkin. Bensin ke Shell / BP Bank ke BCA / CIMB Apalagi ya?,0,0,0
1851,0,Dari dulu emang lebih suka swasta. Dari sekolah bank sampai ke pom bensin pun lebih prefer shell or vivo.,0,0,0
1852,0,Ni negara ada aja gebrakannya tiap hari astagaaaaa Untung kl ga bener2 kepepet ga akan beli bensin di pertamina kl terpaksa beli pun secukupnya buat cari pom bensin Shell ,0,0,0
1853,0,besok2 isi bensin nya ke Shell aja,1,0,0
1854,0,ada hikmahnya selama ini malas ngantri isi bensin di pertamina so far sih masih member sejati shell ,0,1,0
1855,0,@tanyarlfes Itu lah kenapa keluargaku isi bensin Shell skg. Mentok paling Vivo,0,0,0
1856,0,@republikaonline Ini lah alasan gue gak mau isi bensin di SPBU mending di Shell,0,0,0
1857,1,Udah bener berarti selama ini isi bensin di Shell.,0,0,0
1858,0,untunk slalu ngisi bensin di shell,0,0,0
1859,0,Pilihan tepat pake bensin dari shell/vivo/bp,0,1,0
1860,0,Shell soalnya cc antri bensin gw jajan eskopi,0,0,0
1861,0,Beruntung banget deket rumah ada pom shell jd ngisi bensin ke shell mulu wkwkw. Kecuali waktu langka baru ke pertamax.,0,1,0
1862,0,Sudah benar ternyata saya beli di shell yg awalnya mikir yaa pasti mahal nih pasti bakal ada pengeluaran lebih buat bensin. Ternyata lebih baik dibandingkan lapak sebelah wkwk,0,0,0
1863,0,Pas isi pertamax rasanya kek boros bgt tarikan motornya ngga halus. Dan pas service rutin pasti aja teknisi bilang tangki bensin kotor/berkerak. Gantilah rutin isi shell karena ga antri walau harga beda serebu sua rebu busettt kagak pernah lagi tu tangki kotor dll,0,1,0
1864,0,Pantesan kerasa bedanya pas motor gue isi bensin di pertamina sama shell ternyata.... ,0,1,0
1865,0,Thanks to BP harapan indah dehhh dah cuma lu harepan satu2nya buat isi bensin klo shell jauh bgt ke jgc ,0,1,0
1866,0,@infoXwor_ wkwk semenjak kerja dan beli bensin sendiri ga pernah ke pertamina ke shell wkwk.,0,0,0
1867,0,@LambeResing Berarti yg dulu rame2 ngebahas &amp; ngebanding2in bensin pertamina shell vivo itu bener dong kalo kualitas pertamax itu jelek &amp; mirip2 oplosan.,0,0,0
1868,0,Alhamdulillah dah lama meninggalkan bensin pertamina. Salah satu pengalaman menyenangkan itu motor abis service terus diisi shell v-power. Mantapp banget rasanya ngengggg~,0,0,0
1869,0,anjir gila negara ini! pantes gw ogah bwt isi bensin pertamax krn gw curiga isinya kok beda terus yh suka cepet abis dibandine pas gw isi bensin dengan merk pesaing sebut saja Shell.,0,0,0
1870,1,@killuascorpio @tanyarlfes Kalo biasanya ke pertamina terus tiba2 ke shell bisa gak sih? Misalnya nih isi bensin motor gua mo abis di tengah jalan cuma ada shell bisa isi di situ?,0,3,0
1871,0,selama di surabaya kalo ngisi bensin ya di shell kalo ga bp. ternyata pilihan tepat,0,1,0
1872,0,emg udah paling bener gw beli bensin di spbu BP/Shell aja. kmrn smpet beli 10rb di spbu merah cm krn biar motor w ga mati di jalan wkwkw,0,2,0
1873,1,kata gw kalian mending pindah ke shell atau bensin punya swasta aja dah ga beres ajg kampanggggg,0,1,0
1874,0,SHELL sm BP sekarang jd pegangan bensin ak. udah setahunan ganti shell terus baru sebulanan coba ke BP. and both better than pertamax sih wkwk bisa lebih tahan lama daripada pertamax.,0,0,0
1875,0,@infoXwor_ Pengen ganti ke shell tapi masa tiap isi bensin gue kudu ke kota dulu ,0,0,0
1876,0,Untung g pake pertamax suamiku bawel klo soal bensin tuh. Wlo motor biasa tapi Selalu cari shell atau minimal turbo.,0,0,0
1877,0,Shell sih. Semenjak harga bensin naik mulu tp mode ninja gua udh sangat insecure sama plat merah dan memutuskan buat walau agak mahal kita ke shell aja gpp gas,0,0,0
1878,0,@infoXwor_ Dulu tiap isi bensin buat motor pake pertamax ditengah jalan sering bgt suka tiba2 mati. Rutin di service &amp; berkali2 tanya ke orang bengkel katanya gada kendala apa2. Udah hampir setahun ganti ke shell super aman bgt tarikan enteng ga pernah lagi mati ditengah jalan. Emang anjg,0,0,0
1879,1,@infoXwor_ Gak salah emang kalau akhir2 ini ngeliat spbu Shell makin rame sama kendaraan yg mo isi bensin yg merah udah lah bobrok terus masih dikorup jg. Bangsad pake d,0,0,0
1880,0,EMANG BENSIN SCAM JING POKOKNYA GW CINTA MATI MA ELU DAH @Shell ,0,0,0
1881,0,Emang paling bener kalo mau beli bensin ron92 di Shell aja,0,0,0
1882,8,@LambeResing Itulah gw sejak tahun 2022 mau gua dlm keadaan susah untuk beli bensin mobil (kepentingan kerja). Gw ttp beli shell. No pertamax. Krn bagi gw pertamax adalah BBM tipu2 kaga hemat. BBM sampah! Mau shell beda 1rb-2rb dengan pertamax. Gw ttp beli shell,0,0,0
1883,0,pantesan ya belakangan ini sllu misuh2 perkara bensin pertamina bikin mobil gw kurang tenaga nya ga kaya beli di shell,0,0,0
1884,0,@LambeResing Emang udah ga waras ini negara. Bayangin berapa ribu-juta motor/mobil itu kena bensin oplosan. Pantes cepet abis dibandingkan shell / si kerang (untung pindah),0,0,0
1885,3,@kompascom Mau boikot Bensin Pertamina tapi hanya Pertamina yang ada? Shell dll hanya ada dikota besar.. Mau beli bensin pertamina tapi jadinya tertipu! Jadi kami masyarakat harus bagaimana? Lagi-lagi masyarakat hanya menjadi korban yang harus pasrah.. #IndonesiaGelap,0,0,0
1886,0,Emang feeling urang mah geus teu bisa dibobodo pantes geus 3 bulan terakhir hayangna teh meuli bensin di Shell,0,0,0
1887,1,Negara kita beneran kaya. Dulu dikeruk sama eropa skrng sama orang kita sendiri. Gak tau besok ada kasus korupsi brp triliun lagi Anyway fuck u pasti orang ini jg yg lobi kebijakan biar pasokan bensin kayak dari shell dikurangi biar ttp beli di pertamina,0,0,0
1888,0,@infoXwor_ motor ayah gue skrg udah anti pake pertamina pakenya shell prnh wktu itu pergi ke subang trs ngisi bensin disana lupa pke pertamax atau pertalite langsung ngadet ngadet,0,0,0
1889,0,@tanyarlfes paling bener isi bensin shell/vivo/bp dah,0,0,0
1890,1,Memutuskan sbg tim Shell utk bensin motorku tp inget kalo bapakku pake pertamax buat mobilnya! Kampret bgt deh negara ngerjain rakyatnya begini ,0,1,0
1891,0,@LambeResing Semenjak ada shell dan vivo deket rumah ga pernah beli bensin di pertamina curangnya dari atas sampe bawah diatas dicurangin pk oplosan dibawah main takaran,0,0,0
1892,3,Untung bensin gw pertalite anjing goblooook! Untung beneran pinter noh adek gw tiap ngisi ke bp/shell anjing tp gaada untungnya juga sih ANJINHGGGG emosi dah??????,0,1,0
1893,5,@hrdbacot Gerakan untuk memulai pindah ke pom bensin swasta kalian yang belum pernah coba super dari shell cobain deh nanti kalian bakal ngerasain perbedaannya. Pernah coba dari Vivo tapi engga beda jauh sama Pertamax nya Pertamina.,0,2,0
1894,0,@luxyriz @ardisatriawan Sejak 3 tahun lalu pindah jakarta dah gapernah isi bensin di pertamina lagi selalu shell klo ga BP pernah abis isi shell coba pake pertamax udahlah lebih boros brebet lagi gasnya ehhh ternyata ,0,0,0
1895,0,Kalo lagi bokek ya Vivo. Tapi kalo ada duit gede kadang Shell Helix kadang BP. Tapi isi bensin ini buat perjalanan ke stasiun dan parkir di sana aja. Soalnya sekarang pakenya transportasi umum.,0,1,0
1896,0,@LambeResing Semoga pom bensin shell makin banyak aja deh daripada dicurangi trs. Mending apa2 swasta ,0,0,0
1897,1,udah bener emang keputusan isi bensin di shell atau bp,0,1,1
1898,0,Bersyukur jarang banget pake pertamax. Tiap mau beli bensin yang agak mahalan mending sekalian shell/vivo/petronas. Karena kualitasnya jauh di atas pertamax :),0,1,0
1899,0,hal2 yg sudah ak ubah: ganti bank ke swasta beli bensin di shell ke rs pake asuransi ntar kalo punya anak insyaallah sekolah swasta aja lah,0,0,0
1900,9,Binatang kalian........ Gua kalau di KLATEN Ada Shell Gua beli Shell males beli di PERTAMINA udah pelayanan tidak ramah bensin SULAPAN kadang juga tidak AKURAT lagi https://t.co/1hRBGfqIUx,0,1,5
1901,0,semangat all mulai besok kita isi bensin di shell aja,0,0,0
1902,1,@cmbstank @vladorlock @tanyarlfes Pernah lihat buzzer bilang bank BUMN lebih baik ketimbang BCA? Nah hoax-nya sama kaya kabar Shell mau tutup. Customernya Shell itu banyak yg ada stok bensin Shell yg dipersulit sama Pertamina.,0,1,0
1903,51,@PapiUcit Temenku yang kerja di pertamina ogah ngisi bensin di pertamina. Selalu ngisi di Shell meski jauh jarak dr tempat kami. Hemmm... apakah ini sebuah clue kalo sebenarnya mereka tauuuu???,0,2,5
1904,0,meuli bensin di pertamina ditipu.. di shell kadang sok eweuh.. isuk mah bensin aing rek make aqua we,0,0,0
1905,1,ORGILLLL pantesan berasa agak lelet TERNYATA BENERANNNNNN selama ini pake ron 92 biar mesinnya awet ternyata malah dioplos sama NEGARA SENDIRI BAJINGAAAANNNN fak lah balik shell lg anjing gpp ikhlas ngisi bensin hrs jauh ke pasteur,0,0,0
1906,0,Shell terdekat cihampelas agak mager harus muter ya kalo mau isi bensin. BP dago sih terdekat wkwk tapi lom buka,0,0,0
1907,0,@tanyarlfes Waduh.. untung gw bensin di shell,0,0,0
1908,0,yee monyet pantes cepet abis untung gua sekarang shell babi kencing lu bau bensin korup korup,0,0,0
1909,0,bakal langka lagi nih kayanya stok bensin shell,0,0,0
1910,1,Alhamdulillah gapernah make bensin plat merah. selalu make shell vivo atau BP.,0,0,0
1911,629,@Adrianussatrio Supra Fit saya isi Shell Super ron 92 sih bagus bgt ya cocok aja pembakaran sempurna. Bahkan ration bensin 1liter bisa sampai jarak tempuh 80-85km Dabest memang sejauh ini. https://t.co/ApMOVzapBK,16,36,36
1912,0,@LambeResing Yg heran giliran vivo / shell harga dan takaran relatif menguntungkan di banding itu malah di mnta di sama ratakan. Setelah di sama ratakan malah yang itu korupsi /oplosan bensin maunya apa sih? Kok bisa enak2 aje konsumsi buat kalangan sendiri tanpa mikirin khalayak umum. TOL*L,0,1,0
1913,2,@JustCallMeTann @tanyarlfes bang shell bagus kah? takut mesin beat gw ga mampu nerima bensin mahal,2,1,0
1914,0,Kalo Shell nya kejauhan dan bensin menipis tapi kalo bisa sampe ke Shell pasti banget ke Shell sejauh apapun itu,0,0,0
1915,1360,@Adrianussatrio Asli kemaren kaget waktu ngisi pake Mobil di desa krn sebelumnya blm pernah dan sempet under estimate krn kyk bbm ecer pedesaan jelek tp kaget kok uenteng banget tarikannya urutannya sih Bp- Shell - Mobil pertamax sorry bensin apaan itu wkwk https://t.co/0KOkwuYvut,64,84,83
1916,0,@luxyriz @Windoodud @ardisatriawan Makanya saya pindh ke swasta kejamin aslinya ke shell vivo bp kapok asli saringan bensin mobil gw bermasalah muku pake si mina,0,0,0
1917,0,@ikigairin Ril cuyyy aku pernah coba bandingin Pertamax sama bensin RON 92 dari SPBU lain (VIVO &amp; Shell) ntu Pertamax boros bgt anj dah mirip Pertalite padahal sama-sama RON 92 lho ,0,1,0
1918,2,Dulu bokap gw mobilnya BMW serie5 trs dealer BMW bilang jgn isi bensin di pertamina ya pak shell aja udah amanah soalnya BBMnya ,0,0,0
1919,0,Bukan negara doang yang rugi tapi konsumen yang ngisi bensin pake pertamax bjir. Di bali ga ada shell soalnya lu monopoly tapi kualitasnya bapuk kek gini,0,0,0
1920,0,@LambeResing Bajingan. Selama ini ga make bensin selain Pertamax karena Shell jaraknya lumayan dari rumah sekarang mah mending ke Shell dah babi.,0,0,0
1921,0,@smoliciouso Isi bensin di shell kerja pengen pertamina. Ga konsisten,0,1,0
1922,0,ada yang masih isi bensin pake pertamina? kataku sih better pindah shell kualitas minyak oke + metode pembayaran gampang banget bisa cashless (mau qris/e-wallet/debit card/credit card),0,0,0
1923,1,@catreonot sebenernya ada jg si BP dan Shell di sini tapi belom pernah nyoba aja. ntar deh kl bensin skrg tinggal dikit cus ke BP aja hehehe makasi infonya kak,0,1,0
1924,0,@tanyarlfes Bangsat gue bela-belain spend uang lebih biar mesin motor gue sehat. Eh ternyata PERTALITE? Dzalim bgt astaghfirullah. Mana di tempat gue ga ada pom bensin swasta. Buat Shell Vivo dll mending sekarang lu pada buka di seluruh kab/kota di Indo deh.,0,0,0
1925,0,besok2 isi bensin di SHELL,0,1,0
1926,1,15 tahunan lalu: Beh mobil elit dari mana tu beli bensin di Shell Sekarang: Asem lah cuma nemu Pertamina beli dikit aja lah. ,0,0,2
1927,0,Tinggalkan pertamina beralih ke shell cuy dh emang bener kok ngisin bensin dari dulu pakek shell. Dh bbm jelek bikin polusi paling kotor...bener² dh u pertamina,0,0,0
1928,0,Untung gue sekarang beliin bensin adek gue kalo gak shell ya bp kemaren doang kepepet vivo,0,0,0
1929,0,Anying pantes aja bensin Shell tarikannya lebih enak dibandingkan dengan Pertamax. Ternyata hasil oplosan ,0,0,0
1930,0,@infoXwor_ wah goblog bet wkwk fix mending gw beli di shell kalo isi bensin,0,0,0
1931,1,@infoXwor_ Dari awal ngisi disetiap pom beda² isinya dg harga yg sama boros pemakaian jg akhirnya beralih ke shell selama 2 tahun belakangan ini.. kopi deligonya jg enak layanannya jg bagus (sekalian dibersihin kaca mobil kalo isi bensin).. knp sih susah bgt jd org amanah?!,0,0,0
1932,0,Klo saya owner nya @Shell atau pom bensin lainnya. Saat nya bikin konten nyindir sihhh buat naikin engagement,0,0,0
1933,0,@fadliadam @nursenextdoorz @hrdbacot Kalo gue pake Shell / BP bang yang Ron 92 (setara pertamax) itu sehari make normal buat ngojek rata² konsumsi BBMnya 51-52 km/L.. Motor gue vario 125 gen 2. Ngisi bensin bisa 2 hari sekali. Karena sehari ngojek bisa 100-120 kilometeran. Full tank itu 50rb an dari sisa 2 bar. https://t.co/XNNEJ52q2I,0,0,0
1934,0,@amancadabra Petisi untuk mengadakan pom bensin shell di mana-mana karena pertamina goblok banget anjing bangsat sejagat bumi,0,1,0
1935,0,@Katchuushaa Udah cok dr oli mesin sma oli gardan gua emng pke merk shell yg 90k an tpi klo bensin gua dr dlu setia di Pertamina krna gua ngerasa cukup aja gtu bukan buat tarikan buat trackday gtu tpi klo RON nya ternyata kek gini mah mending gua sekalian ke Shell wkwk,0,1,0
1936,0,@PapiUcit makanya filter bensin kek gini laris ternyata emang bener beli swasta aja.. shell pom nya tiba² habis kemaren https://t.co/pZJ3fJJrPb,0,0,0
1937,0,motor gue kalo pake bensin pertamina emg jadi busuk bgt even pertamax makanya selalu shell/bp,0,0,0
1938,0,bilangan oktan tuh ngaruhnya ke pembakaran sempurna kan ya(?) cmiiw apakah itu alasannya bensin shell lebih awet daripada kalo beli pertamax,0,1,0
1939,5,@Piyusaja2 Jancok bangsat Pertamina beli Pertamax kualitas Pertalite tahu sekarang kenapa bensin swasta seperti Shell harganya ngk boleh lebih dari Pertamina ternyata.hukum berat dan ganti rugi ke rakyat yang tertipu,0,0,1
1940,1,@berlianidris pake shell aja dok yg v power..dpt voucher bs beli bensin lg tanki bersih..,0,0,0
1941,8,Alhamdulillah Tim Shell. Wkwkwkwk.. Pernah ngisi Pertamax tarikannya beda sama Shell. Trs di Shell itu ga ada bau bensin.,0,1,0
1942,0,gw lebih percaya pertamax dicampur air soalnya motor gw mati mesin mulu dan ngeden kek mogok keabisan bensin. setelah nguras tangki dan ganti shell aman aman aja ga pernah kejadian lagi,0,0,0
1943,0,Gw tau kok Shell jauh lebih bagus. Seandainya ada pom bensin mereka yg deket gw pasti milih Shell drpd Pertamuna itu.,0,0,0
1944,0,@BabyNonoSquare @infoXwor_ shell terdekat di kemayoran 1 5km indah bener nyari bensin di negara ini bolak balik 3km blm macetnya ,0,1,0
1945,1,mulai sekarang gue akan selalu isi bensin di Shell biasanya gue ganti-gantian tuh antara Shell dan Pertamina.,0,0,0
1946,0,wkwkkwww gua dah lama ga percaya pemerintah negara auto pilot bensin pake shell lah udah terjamin,0,0,0
1947,0,anjjjiinggg biadab bgst pantesan perfroma bensin pertamina ron 92 sama punya shell beda jauh kontooollll lempar tai yang ketemu keluarganya itu kerugian negara sampe ratusan triliun gila bgt,0,0,0
1948,0,@jkyulovr Udah bener beli bensin jgn di merah lagi tapi di daerah ku kalau mau ke shell effort banget 30 menit perjalanan keburu abis juga bensin deeem ,0,1,0
1949,0,@tanyarlfes puki si pertamina enih untung gue kalo ngisi bensin lebih sering ke shell,0,0,0
1950,0,@LambeResing ngentod lo koruptor gw kmrn² biasa ngisi di shell tapi semenjak shell kehabisan bensin gw ngisi pertamax dan pantes tarikannya kek anjing.. bajingan kalian koruptor.,0,0,0
1951,0,@auxiliarywits makanya uda paling bener ngisi bensin tuh di shell atau BP dah,0,0,0
1952,0,@windyisherenow Kita lg pake vivo krn maren pas shell ga ada nemu vivo &amp; mrk promo jd nempel deh di vivo ( bukan hp gugel aja kasi toko hp pas g pertama gugel cari pom bensin terdekat ),0,1,0
1953,0,Besok besok beli bensin di shell atau vivo aja dah. Najis banget pertamina,0,0,0
1954,0,Iki shell raono cita² mbukak pom bensin ning jogja po?,0,0,0
1955,0,Alhamdullilah dari awal make disuruh isi bensin shell sama bapake,0,0,0
